Symbol,Open Price,High Price,Low Price,Close Price,Close_lag_1,Close_lag_2,MA_7,MA_21,Total Traded Quantity,Volume_change,Turnover,RSI_14,MACD,BB_position,Volatility_14,Momentum_14,Target_Close
RELIANCE,1069.2,1069.2,1035.8,1037.3,1064.75,1066.05,1047.0571428571427,1037.5142857142857,4957497,0.1375357896625642,5179668393.0,57.18537414965987,11.80948955097574,0.4799932097042787,0.011092298787977801,16.899999999999977,1041.15
RELIANCE,1041.4,1052.0,1035.0,1041.15,1037.3,1064.75,1047.6142857142856,1038.438095238095,2601436,-0.47525212824132823,2712047919.0,52.3200757575758,10.764612205667845,0.5349291021871979,0.010344592790359127,4.900000000000091,1038.95
RELIANCE,1039.0,1047.5,1029.3,1038.95,1041.15,1037.3,1047.9857142857143,1039.5309523809524,2675586,0.02850348807351022,2780346365.0,45.824742268041284,9.647803890048635,0.47279809276762985,0.009943915942234541,-8.099999999999909,1016.9
RELIANCE,1044.45,1044.45,1012.3,1016.9,1038.95,1041.15,1044.642857142857,1039.0404761904763,13979586,4.224868869847577,14256999658.0,37.92662116040954,6.903890777924971,0.0433005546357158,0.011388069501080367,-28.300000000000068,1016.95
RELIANCE,1015.4,1023.9,1007.5,1016.95,1016.9,1038.95,1040.2928571428572,1038.0714285714287,6041279,-0.567849934897929,6121324712.0,41.78403755868546,4.679413088620777,0.1013492944959648,0.011134726401178385,-17.5,1019.4
RELIANCE,1017.9,1025.95,1016.0,1019.4,1016.95,1016.9,1033.6285714285716,1036.7166666666667,3315060,-0.45126520394108594,3387251624.0,42.77803414859255,3.078703638725983,0.17110981594869912,0.011167397179143706,-15.649999999999977,996.7
RELIANCE,1014.0,1019.2,990.95,996.7,1019.4,1016.95,1023.907142857143,1035.1690476190477,14160507,3.2715688403829795,14237803966.0,37.69825132167551,-0.021324604225810617,-0.11919014642858324,0.012438254326052616,-30.25,982.7
RELIANCE,993.45,998.55,978.85,982.7,996.7,1019.4,1016.1071428571429,1033.3738095238095,5367060,-0.6209839096862846,5297844666.0,30.388013830195987,-3.566687762045831,-0.13800239529358516,0.012554455621467316,-51.049999999999955,986.95
RELIANCE,979.0,992.4,978.0,986.95,982.7,996.7,1008.3642857142859,1031.0261904761905,2427753,-0.5476568176990755,2395582308.0,30.786860198624964,-5.964716586411441,0.008854252317370016,0.012596727201116513,-50.299999999999955,975.8
RELIANCE,988.0,994.95,972.75,975.8,986.95,982.7,999.342857142857,1027.6333333333332,4016624,0.6544615535435441,3947642760.0,28.551186680836054,-8.664998809644658,-0.012994206106529047,0.01273859190156387,-60.549999999999955,978.1
RELIANCE,974.05,983.7,973.0,978.1,975.8,986.95,993.8000000000001,1024.4380952380952,3096453,-0.22909064926166856,3031966775.0,27.706093189964236,-10.498382331441121,0.0757992970944313,0.012673864128805981,-62.19999999999993,975.25
RELIANCE,980.0,983.45,970.9,975.25,978.1,975.8,987.8428571428573,1021.6190476190476,4952411,0.5993819379787131,4837354465.0,23.32717190388172,-12.042504665253887,0.10549510217085306,0.01227618587090338,-72.15000000000009,968.95
